index_in_dataset,dataset,start_time,ttft,finish_time,throughput,generated_text
146,samsum,1588529.126081366,2.0133664798922837,2.0133664798922837,87.91245993599219,"Lilly will be late, so Gabriel will order food without waiting for her and also order something for her to be ready when she arrives. Lilly suggests pasta with salmon and basil."
147,samsum,1588531.139737093,2.19809126900509,2.19809126900509,83.70898997441672,"Kathy is getting a haircut and is excited to show Olivia the before and after photos. Olivia thinks Kathy's new haircut looks nice, although it's not a big change from her aunt's hair."
148,samsum,1588533.338157579,2.557300740852952,2.557300740852952,46.53343977068149,"Celine and Mark went ice skating, it's his first time, and they're having fun. Mia wishes she could be there with them."
149,samsum,1588535.895856388,1.9889851310290396,1.9889851310290396,59.32673812345215,Pam needs help with Tom's birthday preparations and Robert offers to pick up balloons from a store in the city centre.
150,samsum,1588537.885189785,1.443186751101166,1.443186751101166,116.40905092276817,"Adam has a gossip about Iga and her boyfriend, who had to cancel a weekend getaway because he couldn't change the date of a presentation, and Iga is now upset with him."
151,samsum,1588539.328677092,2.4991672709584236,2.4991672709584236,102.43411994661115,"Corbin reports school violence at Jungang high school, specifically targeting his friend who was previously being bullied. He is concerned that if his identity is revealed, he will also be targeted. Dimitri assures him that he will be safe and asks for his"
152,samsum,1588541.82816274,2.061704701045528,2.061704701045528,44.623267315316845,Mary has Jenny's credit card at their shop and is willing to let her pick it up at any time.
153,samsum,1588543.890236738,2.3720842110924423,2.3720842110924423,105.39254838885536,"Simon asked Freddy to sing at the school concert, but is concerned about finding time to practice. Freddy agreed, and offered to send Simon backing tracks for the songs he wants to sing. Simon suggested that he might be able to play guitar for one or"
154,samsum,1588546.262618456,1.2756013949401677,1.2756013949401677,28.221982307951762,Millie is sick and won't come today.
155,samsum,1588547.538528547,0.8683297091629356,0.8683297091629356,79.4629036319805,Oscar and Payne are meeting for a coffee at Tristano's in 30 minutes.
156,samsum,1588548.407374088,2.1166833830066025,2.1166833830066025,54.80271680275111,"Molly has a free ticket to the Muse concert in Cracow and wants Anna to come with her, but Hannah is not interested."
157,samsum,1588550.524449,2.3413570751436055,2.3413570751436055,85.42054611116211,"Sean has decided that his spirit animal is a tortoise after much thought, feeling lost and unsure of himself. Tiffany thinks this is fitting, but jokingly suggests that Sean might actually be haunted."
158,samsum,1588552.866113832,0.962823114125058,0.962823114125058,41.544494947391264,Gina thanks Warren for locking the door.
159,samsum,1588553.829258724,1.9268349627964199,1.9268349627964199,110.54397709852256,"Jason and Dory are planning to create a video, but Dory's friend is coming over the day after tomorrow and will be staying for a week, so they need to get the house ready. Jason has been working on the video for 2"
160,samsum,1588555.756404754,2.6311426260508597,2.6311426260508597,56.24932625645478,"Susan had a perfect date with a man who picked her up from home, dressed up and took her to a rollerskating disco, which she found original and fun."
161,samsum,1588558.387829615,2.0323011549189687,2.0323011549189687,121.53710556241273,"Samuel and Tim are from different cultures and languages, with Samuel speaking Telugu, a language from South east India with 90 million speakers, written left to right. Tim is surprised by the language and its history, and they discuss their ages,"
162,samsum,1588560.420446607,2.5960032660514116,2.5960032660514116,93.22022170183487,"Cora and Ellie are discussing the British media's reaction to a meet and greet with James Charles in Birmingham, where 8000 fans showed up, causing a gridlock. The media made negative comments, with some hosts expressing surprise that a ""virt"
163,samsum,1588563.016746669,1.0889541548676789,1.0889541548676789,47.75223986019745,James is going to work and is not watching the game.
164,samsum,1588564.106051761,2.445609328104183,2.445609328104183,66.65005654290512,"Jennifer wants to watch the movie Mad Max with Jack and Reece, who have both seen it before and think it's great. They agree to watch it together tomorrow evening."
165,samsum,1588566.552030268,1.0833078741561621,1.0833078741561621,120.00282015974722,"Allison has been awarded a scholarship, the highest possible rank, and her friends Maya and Sarah are proud and want to celebrate."
166,samsum,1588567.635920824,2.3920472569298,2.3920472569298,56.855064048590926,"Ethan sent a photo to Scott, implying that Scott is similar to someone else, and his friends Toby and Marshall are teasing him about it."
167,samsum,1588570.028341929,1.3540700080338866,1.3540700080338866,26.586513094896844,Lisa will be back home before 11 pm.
168,samsum,1588571.382727994,1.4844826911576092,1.4844826911576092,96.32985339053545,"Adam is nervous about an exam and is going in 10 minutes. Dave is trying to calm him down, saying everything will be fine and wishing him luck."
169,samsum,1588572.867844548,2.457267267862335,2.457267267862335,96.44860496032848,"Kirsten is willing to discuss insurance with ""old heads"" and talk about risk mitigation. Larry will review an email and get back to her. Kirsten will post the email after getting her husband's approval. Larry thinks Kirsten is doing them"
170,samsum,1588575.325412881,2.894724767887965,2.894724767887965,93.27311632359304,"James told Mia that their philosophy lecturer, Professor Evans, is having an art exhibition tomorrow, which Mia finds surprising. Mia is initially hesitant to go with James and Amelia, but eventually agrees, and James reassures her that he values their time together and"
171,samsum,1588578.220422246,1.3607651009224355,1.3607651009224355,121.99019499212018,Lauren is still needed for work tomorrow. Pam will let her know if there are any more shifts available. Lauren had a good holiday and will tell Pam about it tomorrow.
172,samsum,1588579.581489364,1.4251708551310003,1.4251708551310003,41.39854515518898,Albert has just passed his driving exam on his 4th attempt.
173,samsum,1588581.006978066,2.6965401200577617,2.6965401200577617,65.26882307103592,Harris's friend Aoki died yesterday and he's thinking the worst. Harris hasn't seen Aoki in a few months because she lives in Michigan. He has to go because his mom is calling.
174,samsum,1588583.703803262,2.059604146052152,2.059604146052152,108.75876339119004,"Nathan wants to buy a bike in spring, but Aubrey is concerned about where to keep it due to the small apartment size. Nathan plans to hang it on the wall, but Aubrey suggests keeping it in the hallway, which Nathan dislikes."
175,samsum,1588585.763694525,1.8946733679622412,1.8946733679622412,122.44854650040318,"Adam congratulates Rachel on her new cat, Portia, a Siamese, and they discuss her personality and Rachel's affection for her. Rachel reveals she's allergic to cats, but is taking medication to manage her symptoms and doesn't want to"
176,samsum,1588587.658675809,1.816711936146021,1.816711936146021,53.39316490966429,Gino should wear a white shirt with blue trousers and brown shoes to avoid looking like a waiter.
177,samsum,1588589.475718253,0.9831684669479728,0.9831684669479728,70.18125816646166,"Amelia won't tell Emily her favourite colour, saying it's a surprise."
178,samsum,1588590.459351811,3.077572437003255,3.077572437003255,73.75943365967959,"Benjamin is tired and considering taking a nap, but Hilary invites him to meet her at lunchtime to take the keys and then join her for drinks in the evening. Benjamin is hesitant, but Hilary convinces him to join her, promising"
179,samsum,1588593.537227434,1.3739479228388518,1.3739479228388518,103.35180660020907,"Jane had a severe allergic reaction to peanuts in a cake at La Perle, despite warning the staff about her allergy, and is now okay but shaken."
180,samsum,1588594.911731559,2.9005869519896805,2.9005869519896805,77.2257490320521,"Jane will be 10 minutes late, but Alex will wait for her at the left entrance. She has the file with xerox copies, which she hopes will be useful. They are trying to convince someone with their materials, and it's their last"
181,samsum,1588597.812599667,0.8194589668419212,0.8194589668419212,75.65967608962681,Kane recommends checking out the new 30 seconds to mars album.
182,samsum,1588598.632460492,2.2301827350165695,2.2301827350165695,70.84621251846707,"Callan's Samsung S8 has a black screen and overheats, which has happened before. He's taking it to the store to have it checked, as it's still under warranty."
183,samsum,1588600.862926983,1.4055815369356424,1.4055815369356424,81.81666945534553,"Maya asks Boris to bring home the clothes hanging outside, but he's not home, so he tells Brian to take care of it."
184,samsum,1588602.269112684,1.8869161219336092,1.8869161219336092,107.05298325237762,"Jane is concerned about the 3-hour drive to meet Steven, but he assures her that the new road will make it faster. They agree to meet at 4:30 instead of 5 to avoid stress, and Jane will wait at the main"
185,samsum,1588604.156354343,2.210659218020737,2.210659218020737,73.28130843479484,"Ray is locked out of his room and needs Max to let him in. Max is initially uncooperative, but eventually agrees to let Ray in after his roommate comes to assist."
186,samsum,1588606.367309657,2.4825906280893832,2.4825906280893832,59.61514489156905,"Emma invites Abigail to take a stroll with her children, but Abigail declines due to high smog levels in the area, which have exceeded norms by 30%."
187,samsum,1588608.850203241,2.291075874119997,2.291075874119997,96.02475521876903,"Lesley asks Chloe to come home from school and walk the dog, but Chloe had already planned to go to Megan's house. Lesley insists that someone needs to be home to let the dog out, so Chloe agrees to come home and then go"
188,samsum,1588611.141561791,1.961342060007155,1.961342060007155,121.85533817549812,"Emily accidentally broke one of Linda's green tea cups while cleaning the dining room and making herself a cup of tea. Linda is understanding and says it's no big deal, as she doesn't use the set anyway. Emily is relieved and grateful, and"
189,samsum,1588613.103234638,1.339934088056907,1.339934088056907,15.672412685950064,Sean overslept again.
190,samsum,1588614.443469842,2.0332429939880967,2.0332429939880967,98.36502601575957,"Ben and Emma are on a bus to New York, where they are expected to arrive around 4:30 PM, assuming normal traffic. Emma is taking a nap in a free seat at the back of the bus and asks Ben to wake her up"
191,samsum,1588616.477046343,2.4157932428643107,2.4157932428643107,69.95631786751062,"Celia and Mike are discussing their holiday plans, with Mike initially suggesting Egypt but Celia preferring Croatia due to the heat, and Mike agreeing it's a good idea."
192,samsum,1588618.893143872,1.0478785790037364,1.0478785790037364,48.66976100273747,Jason was absent today due to a dental appointment.
193,samsum,1588619.941327477,2.31719464994967,2.31719464994967,112.20464366497967,"Max's sister is studying in Shanghai, China, which she believes is a good investment. She likely speaks Chinese already. Eliza thinks studying in China is the best investment imaginable due to the large number of Chinese people and their language skills. Max's"
194,samsum,1588622.258804734,0.9034653978887945,0.9034653978887945,111.79177446752848,"Maddie is shopping at Asda and John asks her to buy white bread and apples, specifically Gala apples."
195,samsum,1588623.162707441,1.9430224830284715,1.9430224830284715,53.010194632158935,"Ana wants to visit her grandma tomorrow and Catherine agrees, saying she'll call Ana when she wakes up."
196,samsum,1588625.106089021,1.5028515458106995,1.5028515458106995,39.92410306078073,Ron sent Josh an email with something he wants Josh to have.
197,samsum,1588626.609278294,1.8432052249554545,1.8432052249554545,18.988661450244024,Mary stayed home from school today.
198,samsum,1588628.452784425,2.276675771921873,2.276675771921873,93.11822202115262,"Lucy is not interested in dating Johnny, she just wants to go to a gig with her friends. Maggie teases her about being a diva, but Lucy turns her down and agrees to go with Maggie and the others. They plan to get"
199,samsum,1588630.729839895,2.0525932309683412,2.0525932309683412,36.05195558648968,Dave thanks Sam for letting him know that Nicky is no longer at her place.
