index_in_dataset,dataset,start_time,ttft,finish_time,throughput,generated_text
144,samsum,1577063.610347138,2.463637185981497,2.463637185981497,95.38742203486326,"Adam is worried about May's mental health, as she's been feeling depressed, bored, and unhappy, and has trouble sleeping. Karen agrees that it's serious and suggests May see a specialist, but May is resistant to the idea. Adam wants to"
145,samsum,1577066.07426871,2.1875524600036442,2.1875524600036442,72.68397119936274,"Erin wants to do an interview with Ashley, who is free and at the camp. They agree to meet at the restaurant, where the wifi is better, and Erin is on her way."
146,samsum,1577068.262120287,1.7341963751241565,1.7341963751241565,74.96267542981855,"Lilly will be late, so Gabriel should order food without waiting for her and also order something for her to eat when she arrives."
147,samsum,1577069.996651839,2.016174647025764,2.016174647025764,75.88628307855359,"Kathy is getting a haircut and shares photos with Olivia, who thinks Kathy's new haircut looks nice, although it's not a big change from her aunt's hair."
148,samsum,1577072.01311159,2.2712179149966687,2.2712179149966687,34.34280765617966,"Celine and Mark went ice skating, it's his first time, and they're having fun."
149,samsum,1577074.284651162,2.3077538039069623,2.3077538039069623,74.96466898120408,"Pam asks Robert to help with Tom's birthday preparations, specifically picking up balloons from a store in the city centre. Robert agrees and offers to text her the address."
150,samsum,1577076.592670441,1.660437302198261,1.660437302198261,123.46145182874385,"Adam has a gossip about Iga and her boyfriend, who had to cancel a weekend getaway because he couldn't change the date of a presentation, and Iga is now upset and hasn't been sitting with him since Monday."
151,samsum,1577078.253391289,2.498489598976448,2.498489598976448,109.66625601013072,"Corbin reports school violence at Jungang high school, specifically targeting his friend who was previously being bullied. He fears retaliation if his identity is revealed, so Dimitri from the department in charge of school violence assures him that he will be safe and asks"
152,samsum,1577080.752157494,2.043504099128768,2.043504099128768,62.148150353182785,"Mary from the shop contacted Jenny to let her know she left her credit card behind, and Jenny is grateful for the notification."
153,samsum,1577082.796070162,2.3935278120916337,2.3935278120916337,106.53730393763963,"Simon asks Freddy to sing at the school concert, but is concerned about finding time to practice. Freddy agrees, and offers to send Simon backing tracks for the songs he wants to sing. Simon suggests playing guitar with Freddy for one or two of the tracks"
154,samsum,1577085.18989649,1.2832316390704364,1.2832316390704364,28.054171128509687,Millie is sick and won't come today.
155,samsum,1577086.473452916,0.8708102670498192,0.8708102670498192,79.23654854663363,Oscar and Payne are meeting for a coffee at Tristano's in 30 minutes.
156,samsum,1577087.344684882,2.1182035009842366,2.1182035009842366,54.76338791154857,"Molly has a free ticket to the Muse concert in Cracow and wants Anna to come with her, but Hannah is not interested."
157,samsum,1577089.463248511,2.222090216819197,2.222090216819197,74.70443762522842,"Sean has decided his spirit animal is a tortoise after feeling lost and unsure of himself, while Tiffany thinks he might be a wasp and jokingly suggests he's haunted."
158,samsum,1577091.685602763,1.204441230976954,1.204441230976954,58.11823624073476,"Gina asked Warren if he locked the door, and he confirmed that he did."
159,samsum,1577092.89039834,1.9179941830225289,1.9179941830225289,111.05351720323652,"Jason and Dory are planning to create a video, but Dory's friend is coming over the day after tomorrow and will be staying for a week, so they need to get the house ready. Jason has been working on the video for 2"
160,samsum,1577094.80867615,2.724851154955104,2.724851154955104,59.45278871669935,"Susan had a perfect date with a guy who picked her up from home, dressed up and took her to a rollerskating disco, which she thought was an original and fun idea."
161,samsum,1577097.533809991,2.0318157898727804,2.0318157898727804,118.12094442627955,"Samuel and Tim are communicating across language and cultural barriers, with Samuel apologizing for using the name ""Anna"" which is a girl's name in Tim's language. They discuss Samuel's native language, Telugu, which is spoken in South east"
162,samsum,1577099.565886767,2.602566258981824,2.602566258981824,91.83243622527466,"Cora and Ellie discuss how British media made a fuss about a meet and greet with James Charles in Birmingham, where 8000 fans showed up, causing a gridlock. The media made negative comments, with some hosts expressing surprise that a ""virt"
163,samsum,1577102.168815703,1.0934391431510448,1.0934391431510448,47.5563732336742,James is going to work and is not watching the game.
164,samsum,1577103.262534992,2.323982168920338,2.323982168920338,68.41704817118595,"Jennifer and her friends, Jack and Reece, are planning to watch the movie Mad Max together on Netflix, with Jennifer suggesting they watch it tomorrow evening."
165,samsum,1577105.586849388,1.1528347700368613,1.1528347700368613,123.17463325248217,"Allison has been awarded a scholarship, the highest possible rank, and her friends Maya and Sarah are proud and excited to celebrate with her."
166,samsum,1577106.740125507,2.2020791799295694,2.2020791799295694,49.9527905275042,"Ethan sent a photo to Scott, which Toby and Marshall found hilarious, and they started teasing Scott about it."
167,samsum,1577108.942503233,1.9099169010296464,1.9099169010296464,53.92904787871773,"Daisy asks Lisa if she's going home, and Lisa says she's not yet, but promises to be back before 11 pm."
168,samsum,1577110.85272603,1.459816904971376,1.459816904971376,97.2724726754581,"Adam is nervous about an exam and is going in 10 minutes, but Dave is trying to reassure him that everything will be fine and believes in him."
169,samsum,1577112.313070906,2.432731017936021,2.432731017936021,106.87576969384364,"Larry and Kirsten discuss a vote that isn't about converting existing supporters, but rather about appealing to ""old heads"" who will be interested in insurance. Kirsten is willing to talk to them about risk mitigation and will post an email after getting Larry"
170,samsum,1577114.7460952,2.8952335899230093,2.8952335899230093,92.56593351665512,"James told Mia that their philosophy lecturer, Professor Evans, is having an art exhibition and Amelia recommended it. Mia is surprised but interested in going, and James suggests they all go together. Mia is initially hesitant but reassures James that she's fine with"
171,samsum,1577117.641612756,1.7476319409906864,1.7476319409906864,128.74564416146654,Lauren is still needed for work tomorrow. Pam will let her know if there are any more shifts available. The manager will be back tomorrow and may add more shifts. Lauren had a good holiday and will tell Pam about it tomorrow.
172,samsum,1577119.389553143,1.3606798511464149,1.3606798511464149,36.74633673591437,Albert passed his driving exam on the 4th attempt.
173,samsum,1577120.75055217,2.916381848976016,2.916381848976016,73.37859412173289,Harris's friend Aoki died yesterday and he's thinking the worst. Lena is shocked and offers condolences. Harris hasn't seen Aoki in a few months since she lives in Michigan. He has to go because his mom is calling.
174,samsum,1577123.667240696,2.058477238053456,2.058477238053456,107.84671110083703,"Nathan wants to buy a bike in spring, but Aubrey is concerned about where to store it due to the small size of his apartment. Nathan plans to hang it on the wall, but Aubrey suggests keeping it in the hallway, which Nathan"
175,samsum,1577125.726037691,1.913058697944507,1.913058697944507,121.27176246566468,"Adam congratulates Rachel on her new cat, Portia, a Siamese, and they discuss her personality and Rachel's affection for her. Rachel reveals she's allergic to cats, but is taking medication to manage her symptoms and doesn't want to"
176,samsum,1577127.639406815,2.6674214811064303,2.6674214811064303,93.348577179755,"Gino should wear a colored shirt with his black trousers and shoes to avoid looking like a waiter. Renee suggests sticking with the black pants and trying a different colored shirt, and also recommends white shirt with blue trousers and brown shoes."
177,samsum,1577130.307152954,0.985569273121655,0.985569273121655,64.93708940142666,"Amelia's favourite colour is blue, but she can't tell Emily why."
178,samsum,1577131.293023393,3.088881946867332,3.088881946867332,75.43182420302688,"Benjamin is considering taking a nap and wants to pick up the keys from Hilary at lunchtime. Hilary is meeting some French people at the conference hall at 2 pm to discuss their research on the history of food in colonial Mexico, and"
179,samsum,1577134.382209687,1.3812719290144742,1.3812719290144742,102.80379772961562,"Jane had a severe allergic reaction to peanuts in a cake at La Perle, despite warning the staff about her allergy, and is now okay but shaken."
180,samsum,1577135.763975797,2.7837662119418383,2.7837662119418383,71.48588812750405,"Jane will be 10 minutes late, but Alex will wait for her at the left entrance. She has the file with xerox copies, which she hopes will be useful in convincing the people they need to get through to."
181,samsum,1577138.548034145,0.8255895629990846,0.8255895629990846,75.0978485904972,Kane recommends checking out the new 30 seconds to mars album.
182,samsum,1577139.373935744,2.5856666690669954,2.5856666690669954,88.95191431732094,"Callan's Samsung S8 has a black screen and overheats, which has happened before. Wade advises being careful with the battery as it can be dangerous. Callan is taking the phone to the store to have it checked under warranty, and he"
183,samsum,1577141.959872228,1.4040147447958589,1.4040147447958589,81.9079717120213,"Maya asks Boris to bring home the clothes hanging outside, but he's not home, so he tells Brian to take care of it."
184,samsum,1577143.364381293,1.9103137899655849,1.9103137899655849,105.74179020277036,"Jane is concerned about the 3-hour drive to meet Steven, but he assures her that the new road will make it faster. They agree to meet at 4:30 instead of 5 to avoid stress, and Jane will wait at the main"
185,samsum,1577145.27503872,1.7131533459760249,1.7131533459760249,52.53470170163011,Max's roommate let Ray out of his room after he was locked in by someone from the outside.
186,samsum,1577146.988543763,2.5236033650580794,2.5236033650580794,57.06126485399021,"Emma invites Abigail to take a stroll with the little ones, but Abigail declines due to high smog levels in the area, exceeding 30% of the norm."
187,samsum,1577149.512441684,2.2969799649436027,2.2969799649436027,94.47187320387793,"Lesley asks Chloe to walk the dog when she gets home, but Chloe says she won't be home until later because she's going to Megan's house. Lesley reminds Chloe that she didn't ask permission to go to Megan's and that no"
188,samsum,1577151.809709424,1.9645331460051239,1.9645331460051239,121.65740266892735,"Emily accidentally broke one of Linda's green tea cups while cleaning the dining room and making herself a cup of tea. Linda is understanding and says it's no big deal, as she doesn't use the set anyway. Emily is relieved and grateful, and"
189,samsum,1577153.774550866,1.3408172868657857,1.3408172868657857,15.66208923893601,Sean overslept again.
190,samsum,1577155.11566426,2.0554740829393268,2.0554740829393268,92.92260193661508,"Ben and Emma are on a bus to New York, and Emma is taking a nap in a free seat at the rear. They are expected to arrive around 4:30 PM, but traffic may cause delays. Ben will wake Emma up at "
191,samsum,1577157.17143527,2.612430868903175,2.612430868903175,74.26033825785048,"Celia and Mike are discussing their holiday plans, with Mike initially suggesting Egypt but Celia preferring Croatia due to the heat, and Mike agreeing it's a good idea as he's never been there."
192,samsum,1577159.784172095,1.0481382180005312,1.0481382180005312,48.65770479898115,Jason was absent today due to a dental appointment.
193,samsum,1577160.83262495,2.3197322881314903,2.3197322881314903,108.20214094712487,"Max's sister is studying in Shanghai, China, which she believes is a good investment. She likely speaks Chinese already, and it's a valuable skill to have, as there are many Chinese people who speak foreign languages. Shanghai has a huge population of"
194,samsum,1577163.152641794,0.8820585659705102,0.8820585659705102,104.30146426702898,"Maddie is in Asda and John asks her to buy white bread and apples, specifically Gala apples."
195,samsum,1577164.035307273,2.105758636025712,2.105758636025712,60.785693958534516,"Ana asks Catherine if she wants to visit their grandma tomorrow, and Catherine agrees, saying she'll call Ana when she wakes up."
196,samsum,1577166.141423938,1.5062676339875907,1.5062676339875907,39.833558556363634,Ron sent Josh an email with something he wants Josh to have.
197,samsum,1577167.648034949,1.8407297958619893,1.8407297958619893,19.01419756374942,Mary stayed home from school today.
198,samsum,1577169.489108982,2.2889584130607545,2.2889584130607545,92.61854596847715,"Lucy is not interested in dating Johnny, she just wants to go to a gig with him as a friend. Maggie teases her about being a diva, but Lucy turns her down and agrees to go to the gig with Maggie and their friends"
199,samsum,1577171.778365551,2.0224438400473446,2.0224438400473446,34.11714018144738,Dave thanks Sam for letting him know Nicky is no longer at her place.
